test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000217947,ENSMUSG00000112907,AC164623.1,10:79412961-79417905,lncRNA_annotated,0.475174,0.121884,1.96294,0.01275,0.0922379,FALSE
ENSMUST00000124106,ENSMUSG00000021268,Meg3,12:109541004-109571723,lncRNA_annotated,52.1784,111.617,-1.09703,0.0132,0.0947795,FALSE
ENSMUST00000216917,ENSMUSG00000110790,AC159314.1,9:21015984-21039036,lncRNA_annotated,3.36666,0.44524,2.91866,0.01355,0.0966321,FALSE
LNC_000201,XLOC_019648,-,14:68124949-68131280,lncRNA_Novel,4.39599,7.77091,-0.821897,0.01385,0.098292,FALSE
ENSMUST00000145985,ENSMUSG00000054457,9430021M05Rik,2:162661162-162667109,lncRNA_annotated,0.759907,1.88807,-1.31302,0.01425,0.100537,FALSE
LNC_000504,XLOC_031376,-,19:38348663-38351270,lncRNA_Novel,0.256735,0.608479,-1.24493,0.0143,0.100826,FALSE
ENSMUST00000223430,ENSMUSG00000112941,AC164441.1,13:54301958-54327880,lncRNA_annotated,20.0257,42.0662,-1.07081,0.0148,0.103634,FALSE
ENSMUST00000180670,ENSMUSG00000097617,Gm10687,9:44122185-44134485,lncRNA_annotated,1.78045,2.99033,-0.748061,0.01485,0.103833,FALSE
ENSMUST00000155949,ENSMUSG00000079499,6530402F18Rik,2:29194793-29253006,lncRNA_annotated,4.07903,6.93048,-0.764728,0.01485,0.103833,FALSE
ENSMUST00000133808,ENSMUSG00000087679,Tmem250-ps,2:26136813-26140521,lncRNA_annotated,23.2808,32.6331,-0.487196,0.015,0.104685,FALSE
LNC_000237,XLOC_021421,-,14:111368164-111675010,lncRNA_Novel,0.480842,1.51665,-1.65725,0.015,0.104685,FALSE
ENSMUST00000180798,ENSMUSG00000097695,Gm26905,8:57774051-58914298,lncRNA_annotated,12.2046,17.9622,-0.557534,0.0151,0.105013,FALSE
LNC_000158,XLOC_013417,-,12:109576171-109578473,lncRNA_Novel,5.61425,8.94301,-0.671668,0.01515,0.105252,FALSE
ENSMUST00000181517,ENSMUSG00000097354,2310001H17Rik,6:129208411-129238725,lncRNA_annotated,0.598559,0.0771375,2.95599,0.01535,0.106268,FALSE
ENSMUST00000151136,ENSMUSG00000073415,Gm10501,17:34972702-34981788,lncRNA_annotated,1.50277,2.84582,-0.921218,0.01545,0.106784,FALSE
ENSMUST00000208362,ENSMUSG00000097585,E230029C05Rik,7:89954653-90049069,lncRNA_annotated,2.6803,0.664929,2.01112,0.01545,0.106784,FALSE
ENSMUST00000203718,ENSMUSG00000107736,Gm44148,6:121245905-121272685,lncRNA_annotated,1.62506,0,inf,0.016,0.109527,FALSE
LNC_000350,XLOC_025827,-,16:28612537-28615870,lncRNA_Novel,1.8761,3.49613,-0.898024,0.0162,0.110536,FALSE
ENSMUST00000180610,ENSMUSG00000097545,Mir124a-1hg,14:64588050-64593961,lncRNA_annotated,20.8566,29.7745,-0.51357,0.0163,0.110903,FALSE
LNC_000134,XLOC_011719,-,11:117616113-117629005,lncRNA_Novel,0.173925,0.553251,-1.66947,0.01725,0.115866,FALSE
LNC_000312,XLOC_023665,-,15:80130539-80161701,lncRNA_Novel,0.921641,0,inf,0.01745,0.116813,FALSE
LNC_000797,XLOC_055789,-,7:101547937-101585600,lncRNA_Novel,3.276,0,inf,0.0176,0.117396,FALSE
LNC_000371,XLOC_026686,-,17:13020443-13037888,lncRNA_Novel,1.08282,2.761,-1.3504,0.0177,0.117853,FALSE
ENSMUST00000139331,ENSMUSG00000084865,Gm15723,10:114801725-114816831,lncRNA_annotated,5.14969,10.0396,-0.963147,0.0178,0.118355,FALSE
ENSMUST00000147359,ENSMUSG00000087122,4930403D09Rik,11:34226814-34783892,lncRNA_annotated,0.674474,0,inf,0.018,0.119377,FALSE
LNC_000909,XLOC_066124,-,9:95544770-95559612,lncRNA_Novel,0.270781,0.757462,-1.48404,0.0185,0.121948,FALSE
LNC_000434,XLOC_029023,-,17:87088875-87107303,lncRNA_Novel,0.222672,0.495332,-1.15348,0.019,0.124487,FALSE
LNC_000807,XLOC_057532,-,7:35230512-35232695,lncRNA_Novel,0.207372,0.716531,-1.78881,0.01905,0.124742,FALSE
ENSMUST00000153474,ENSMUSG00000086290,Snhg12,4:132308677-132311024,lncRNA_annotated,11.8449,3.47726,1.76824,0.0191,0.124947,FALSE
ENSMUST00000211251,ENSMUSG00000110080,Gm6145,14:105621014-105643725,lncRNA_annotated,3.11983,4.98551,-0.676273,0.0192,0.125382,FALSE
ENSMUST00000134586,ENSMUSG00000020164,Kcnmb4os1,10:116417860-116475319,lncRNA_annotated,5.8307,12.4957,-1.09969,0.0193,0.125913,FALSE
ENSMUST00000208372,ENSMUSG00000109088,Gm44593,X:110634585-110812324,lncRNA_annotated,0.202281,0.643181,-1.66886,0.01955,0.1271,FALSE
ENSMUST00000137359,ENSMUSG00000087639,Gm15512,14:33216822-33370143,lncRNA_annotated,2.59215,1.29238,1.00412,0.0197,0.127877,FALSE
LNC_000609,XLOC_041122,-,3:130687983-130695308,lncRNA_Novel,0.244881,0.478346,-0.965971,0.01995,0.129101,FALSE
LNC_000838,XLOC_059835,-,8:19701958-19708067,lncRNA_Novel,1.7246,2.63551,-0.611815,0.01995,0.129101,FALSE
LNC_000236,XLOC_021421,-,14:111368164-111675010,lncRNA_Novel,0.497548,1.12218,-1.1734,0.02,0.12935,FALSE
ENSMUST00000204469,ENSMUSG00000107815,Gm44257,7:3378120-3390080,lncRNA_annotated,0.6392,1.44481,-1.17654,0.02005,0.129573,FALSE
ENSMUST00000146644,ENSMUSG00000084904,Gm14827,X:94442731-94447727,lncRNA_annotated,0.920861,1.67732,-0.865102,0.02005,0.129573,FALSE
ENSMUST00000139512,ENSMUSG00000087041,Gm16295,9:118924872-118925777,lncRNA_annotated,1.40997,4.7207,-1.74334,0.02015,0.130095,FALSE
LNC_000344,XLOC_025481,-,16:97564683-97611195,lncRNA_Novel,0.852854,0,inf,0.0204,0.13133,FALSE
LNC_000004,XLOC_000140,-,1:17098056-17123290,lncRNA_Novel,0.288706,0.660712,-1.19442,0.02055,0.131993,FALSE
LNC_000796,XLOC_055757,-,7:99982861-99989704,lncRNA_Novel,0.286765,0.646915,-1.17371,0.0207,0.132601,FALSE
ENSMUST00000186205,ENSMUSG00000055125,M5C1000I18Rik,9:67758712-67760930,lncRNA_annotated,0.879924,2.2049,-1.32526,0.0207,0.132601,FALSE
ENSMUST00000213132,ENSMUSG00000097572,Gm26797,9:122295911-122310928,lncRNA_annotated,0.502697,0.085874,2.54939,0.02085,0.133258,FALSE
LNC_000351,XLOC_025851,-,16:29811057-29837828,lncRNA_Novel,0.318922,0.777426,-1.2855,0.021,0.134089,FALSE
LNC_000276,XLOC_022708,-,15:95666075-95669883,lncRNA_Novel,0.521027,1.17031,-1.16746,0.0211,0.134497,FALSE
ENSMUST00000172285,ENSMUSG00000090936,Gm17705,17:35165118-35167186,lncRNA_annotated,0.99437,0.431794,1.20344,0.0219,0.138338,FALSE
ENSMUST00000062249,ENSMUSG00000045075,Gm9796,11:95696893-95699143,lncRNA_annotated,0.261146,0.592226,-1.18129,0.0221,0.139235,FALSE
ENSMUST00000144020,ENSMUSG00000085837,Kcnmb4os2,10:116417860-116475319,lncRNA_annotated,3.40401,6.65382,-0.966946,0.02265,0.141849,FALSE
ENSMUST00000206433,ENSMUSG00000108803,4930533N22Rik,7:75030193-75058162,lncRNA_annotated,0.629296,1.1311,-0.845918,0.0227,0.14211,FALSE
ENSMUST00000135630,ENSMUSG00000087675,Gm11762,11:119548629-119569046,lncRNA_annotated,0.534103,1.23956,-1.21464,0.0231,0.144291,FALSE
ENSMUST00000204275,ENSMUSG00000107667,C530044C16Rik,6:50776114-50815033,lncRNA_annotated,0.858801,0.206745,2.05447,0.02345,0.145989,FALSE
ENSMUST00000186174,ENSMUSG00000047935,Gm5607,8:12385770-12436768,lncRNA_annotated,1.12331,2.41901,-1.10666,0.0235,0.146246,FALSE
ENSMUST00000221933,ENSMUSG00000113216,AL590503.1,13:28394452-28420066,lncRNA_annotated,5.39178,12.0418,-1.15922,0.02375,0.147475,FALSE
LNC_000109,XLOC_009091,-,11:81969424-81983573,lncRNA_Novel,0.317183,1.01436,-1.67718,0.02445,0.150818,FALSE
LNC_000281,XLOC_022853,-,15:102657704-102660423,lncRNA_Novel,0.3047,0.981376,-1.68742,0.0246,0.151549,FALSE
ENSMUST00000138875,ENSMUSG00000087056,Gm14004,2:125124355-125134327,lncRNA_annotated,0.410161,1.34947,-1.71813,0.02525,0.154703,FALSE
ENSMUST00000180748,ENSMUSG00000097147,Gm26780,11:76416733-76622314,lncRNA_annotated,0.647783,0.0898541,2.84986,0.02545,0.155531,FALSE
LNC_000065,XLOC_005298,-,10:67587234-67590558,lncRNA_Novel,0.123555,0.493292,-1.99729,0.0255,0.155695,FALSE
ENSMUST00000161540,ENSMUSG00000090246,Gm17017,1:85600702-85709998,lncRNA_annotated,0.901895,0.0598928,3.91251,0.02555,0.155859,FALSE
ENSMUST00000173770,ENSMUSG00000092550,Gm20496,17:34197720-34216321,lncRNA_annotated,1.42872,0,inf,0.0258,0.157185,FALSE
ENSMUST00000145894,ENSMUSG00000087644,Gm14703,X:7638470-7657258,lncRNA_annotated,74.7536,144.413,-0.949986,0.0262,0.158873,FALSE
ENSMUST00000181049,ENSMUSG00000097301,AW121686,15:82982869-82989134,lncRNA_annotated,0.317609,0.674738,-1.08707,0.0265,0.16023,FALSE
ENSMUST00000220233,ENSMUSG00000074776,Gm10754,10:97644067-97967090,lncRNA_annotated,0.829328,3.482,-2.0699,0.02675,0.161306,FALSE
ENSMUST00000201006,ENSMUSG00000107179,Gm43069,5:120777795-120812514,lncRNA_annotated,0.616667,0,inf,0.027,0.162435,FALSE
ENSMUST00000098827,ENSMUSG00000074385,Gm10684,9:45079182-45135606,lncRNA_annotated,1.18524,0.0884098,3.74483,0.0277,0.165815,FALSE
LNC_000651,XLOC_043674,-,4:17546554-17559819,lncRNA_Novel,0.17044,0.498602,-1.54863,0.02775,0.165996,FALSE
LNC_000730,XLOC_049661,-,5:137265671-137273967,lncRNA_Novel,0.700098,1.31352,-0.907813,0.0279,0.166686,FALSE
ENSMUST00000208892,ENSMUSG00000087088,Gm16638,7:83584930-83631880,lncRNA_annotated,1.10199,1.65953,-0.590658,0.0282,0.168179,FALSE
LNC_000428,XLOC_028990,-,17:84057860-84083914,lncRNA_Novel,0.823981,0.00380508,7.75854,0.02885,0.170964,FALSE
ENSMUST00000146218,ENSMUSG00000086049,Gm12735,11:3193515-3194263,lncRNA_annotated,1.23234,0.310816,1.98727,0.02895,0.171406,FALSE
ENSMUST00000196621,ENSMUSG00000044522,A730020M07Rik,3:121634935-121643482,lncRNA_annotated,0.525283,0.188318,1.47992,0.0293,0.173082,FALSE
ENSMUST00000224027,ENSMUSG00000114761,AC151730.3,19:12517914-12596566,lncRNA_annotated,3.37123,0,inf,0.02935,0.173316,FALSE
LNC_000429,XLOC_028990,-,17:84057860-84083914,lncRNA_Novel,1.16516,0.00968268,6.91091,0.02975,0.174818,FALSE
ENSMUST00000204020,ENSMUSG00000107585,3300002P13Rik,7:3416742-3423445,lncRNA_annotated,3.77443,11.7326,-1.63619,0.02975,0.174818,FALSE
ENSMUST00000113886,ENSMUSG00000079505,Gm11131,17:35377020-35384674,lncRNA_annotated,1.65714,0.0373767,5.47041,0.0298,0.175051,FALSE
ENSMUST00000201619,ENSMUSG00000106683,Gm43263,8:69473491-69474842,lncRNA_annotated,6.71029,3.09502,1.11642,0.03,0.175949,FALSE
ENSMUST00000147634,ENSMUSG00000085389,1700003M07Rik,4:129960373-129963520,lncRNA_annotated,0.743484,2.18939,-1.55816,0.03015,0.176582,FALSE
ENSMUST00000209405,ENSMUSG00000109887,Gm28756,1:17994461-18059056,lncRNA_annotated,0.510825,1.21332,-1.24805,0.0304,0.177644,FALSE
ENSMUST00000200940,ENSMUSG00000106981,Gm45495,5:53281809-53283509,lncRNA_annotated,2.97124,4.85321,-0.707873,0.0304,0.177644,FALSE
ENSMUST00000198449,ENSMUSG00000105218,Gm38413,5:99730853-99753973,lncRNA_annotated,0.208435,0.616819,-1.56525,0.0306,0.178565,FALSE
LNC_000142,XLOC_012306,-,12:21607998-21831341,lncRNA_Novel,0.788507,1.49033,-0.918437,0.03115,0.18102,FALSE
ENSMUST00000186238,ENSMUSG00000101365,Gm19325,9:97047443-97067307,lncRNA_annotated,0.625998,0.33528,0.900792,0.03155,0.18265,FALSE
ENSMUST00000181286,ENSMUSG00000097804,Gm16685,3:7569993-7690001,lncRNA_annotated,0.679435,0.0214379,4.9861,0.03165,0.183071,FALSE
ENSMUST00000181532,ENSMUSG00000097705,Gm26740,10:22158568-22374139,lncRNA_annotated,1.96321,0.302553,2.69795,0.03165,0.183071,FALSE
ENSMUST00000217156,ENSMUSG00000111737,AC123830.1,7:104244456-104262234,lncRNA_annotated,19.4615,0.565478,5.10501,0.0319,0.184169,FALSE
LNC_000654,XLOC_043734,-,4:23696712-23716694,lncRNA_Novel,0.20095,0.587766,-1.5484,0.0324,0.186256,FALSE
ENSMUST00000213712,ENSMUSG00000110996,AC161590.1,9:113070982-113123029,lncRNA_annotated,0.22065,0.643922,-1.54513,0.03265,0.187085,FALSE
ENSMUST00000180447,ENSMUSG00000096936,Gm3510,5:15923754-15933406,lncRNA_annotated,0.74614,1.62997,-1.12733,0.03265,0.187085,FALSE
ENSMUST00000151051,ENSMUSG00000086652,Gm14029,2:129182481-129183947,lncRNA_annotated,0.511582,0.166783,1.617,0.0327,0.187244,FALSE
ENSMUST00000207061,ENSMUSG00000109394,A230057D06Rik,7:61916399-61928690,lncRNA_annotated,5.56067,7.75292,-0.479481,0.033,0.18848,FALSE
LNC_000207,XLOC_019844,-,14:103346889-103455301,lncRNA_Novel,0.257149,0.609219,-1.24436,0.0337,0.190953,FALSE
ENSMUST00000217963,ENSMUSG00000112303,AC155929.3,10:9596471-9599423,lncRNA_annotated,0.451517,1.26316,-1.48419,0.03415,0.192886,FALSE
LNC_000319,XLOC_024289,-,16:5952363-5956952,lncRNA_Novel,2.10854,3.451,-0.71077,0.0345,0.19408,FALSE
ENSMUST00000062902,ENSMUSG00000046109,AB041806,4:138394091-138397714,lncRNA_annotated,1.18176,2.61549,-1.14614,0.03545,0.197999,FALSE
LNC_000208,XLOC_019844,-,14:103346889-103455301,lncRNA_Novel,0.443784,1.09618,-1.30455,0.03595,0.199862,FALSE
LNC_000192,XLOC_018697,-,14:22019711-23056085,lncRNA_Novel,0.481732,0.0359254,3.74516,0.03595,0.199862,FALSE
LNC_000479,XLOC_030025,-,18:83011924-83015597,lncRNA_Novel,0.211787,0.613703,-1.53493,0.0363,0.201541,FALSE
ENSMUST00000181501,ENSMUSG00000097842,9330104G04Rik,7:16871346-16874886,lncRNA_annotated,1.64575,2.68051,-0.703757,0.03665,0.203049,FALSE
LNC_000212,XLOC_019879,-,14:105589111-105594788,lncRNA_Novel,0.712009,0.197238,1.85196,0.0369,0.204064,FALSE
ENSMUST00000051089,ENSMUSG00000050936,Gm42743,3:96269720-96279001,lncRNA_annotated,3.18272,1.28043,1.31363,0.0374,0.206049,FALSE
ENSMUST00000125186,ENSMUSG00000087660,B230398E01Rik,3:94954074-94962048,lncRNA_annotated,5.8507,2.95504,0.985433,0.0378,0.207708,FALSE
ENSMUST00000219610,ENSMUSG00000112054,CT030030.1,12:45466295-45495781,lncRNA_annotated,0.221323,0.479791,-1.11625,0.0379,0.208054,FALSE
ENSMUST00000186535,ENSMUSG00000022639,Dubr,16:50719293-50732773,lncRNA_annotated,1.21471,2.3937,-0.978634,0.038,0.208433,FALSE
LNC_000305,XLOC_023438,-,15:74298476-74487649,lncRNA_Novel,0.316878,0.629048,-0.989243,0.0382,0.209052,FALSE
ENSMUST00000218190,ENSMUSG00000112266,AC091764.2,10:14197014-14206821,lncRNA_annotated,0.289042,0.654075,-1.17818,0.03835,0.209634,FALSE
ENSMUST00000192778,ENSMUSG00000103114,Gm32200,1:191436339-191465048,lncRNA_annotated,0.313525,0.647463,-1.04622,0.0384,0.209839,FALSE
LNC_000034,XLOC_002320,-,1:4807822-4897909,lncRNA_Novel,1.09248,0,inf,0.0387,0.210964,FALSE
ENSMUST00000180685,ENSMUSG00000097572,Gm26797,9:122295911-122310928,lncRNA_annotated,0.472064,0.0572121,3.04459,0.03885,0.211336,FALSE
LNC_000511,XLOC_031550,-,19:55099522-55117521,lncRNA_Novel,0.328038,0.7275,-1.14908,0.0401,0.216039,FALSE
ENSMUST00000153461,ENSMUSG00000086851,A430108G06Rik,11:53564763-53567313,lncRNA_annotated,0.191405,0.527516,-1.46259,0.04035,0.216968,FALSE
LNC_000284,XLOC_022955,-,15:10419018-10422363,lncRNA_Novel,0.191166,0.521441,-1.44768,0.0408,0.218514,FALSE
ENSMUST00000182185,ENSMUSG00000097391,Mirg,12:109729763-109749460,lncRNA_annotated,1.76109,3.04751,-0.791157,0.04125,0.220503,FALSE
ENSMUST00000217920,ENSMUSG00000112478,AC153370.2,10:17318084-17323228,lncRNA_annotated,1.28959,0.549041,1.23193,0.0414,0.221059,FALSE
LNC_000311,XLOC_023630,-,15:79010755-79026045,lncRNA_Novel,1.03283,1.57631,-0.609948,0.04145,0.221185,FALSE
ENSMUST00000168990,ENSMUSG00000090293,Gm17034,6:82725024-82774454,lncRNA_annotated,0.504245,0.0765801,2.71908,0.04175,0.222116,FALSE
ENSMUST00000181047,ENSMUSG00000097040,2610316D01Rik,3:45280436-45378260,lncRNA_annotated,2.77586,5.05619,-0.865116,0.0425,0.225073,FALSE
LNC_000865,XLOC_061601,-,8:31814550-32884029,lncRNA_Novel,0.434769,1.21933,-1.48777,0.04265,0.225583,FALSE
ENSMUST00000133244,ENSMUSG00000044689,Gm13749,1:63964726-63968999,lncRNA_annotated,0.245333,0.652134,-1.41043,0.04265,0.225583,FALSE
ENSMUST00000181921,ENSMUSG00000097785,B230217O12Rik,19:57323384-57360775,lncRNA_annotated,1.37061,2.51151,-0.873736,0.0432,0.227704,FALSE
ENSMUST00000181075,ENSMUSG00000096980,Gm26526,7:39588517-39591679,lncRNA_annotated,2.28565,1.15961,0.978968,0.04345,0.228735,FALSE
ENSMUST00000142962,ENSMUSG00000085067,Gm15631,6:105673063-105677581,lncRNA_annotated,1.03022,1.74424,-0.759647,0.04365,0.229429,FALSE
ENSMUST00000127563,ENSMUSG00000087477,Gm13822,5:114917317-114937915,lncRNA_annotated,1.65029,0,inf,0.0438,0.229822,FALSE
ENSMUST00000161763,ENSMUSG00000073628,Gm10552,1:85600702-85709998,lncRNA_annotated,0.890826,0.0688167,3.69431,0.0439,0.230203,FALSE
LNC_000245,XLOC_021918,-,15:20978645-20981791,lncRNA_Novel,0.445573,1.24877,-1.48678,0.04425,0.231317,FALSE
ENSMUST00000203365,ENSMUSG00000108043,Zim3,7:6730582-6976663,lncRNA_annotated,5.63155,9.00263,-0.676814,0.0446,0.232604,FALSE
ENSMUST00000185486,ENSMUSG00000100975,Gm28875,12:104925500-104926689,lncRNA_annotated,1.68632,0.810071,1.05776,0.04495,0.233704,FALSE
ENSMUST00000181726,ENSMUSG00000097855,A930007I19Rik,19:29486354-29606829,lncRNA_annotated,0.696329,0.0568591,3.61431,0.04535,0.235347,FALSE
LNC_000818,XLOC_058142,-,7:60796482-60877755,lncRNA_Novel,0.783373,1.88535,-1.26706,0.04555,0.235948,FALSE
ENSMUST00000180991,ENSMUSG00000097418,Mir155hg,16:84713022-84715245,lncRNA_annotated,0.82022,0.299048,1.45563,0.04595,0.237252,FALSE
LNC_000110,XLOC_009091,-,11:81969424-81983573,lncRNA_Novel,0.314204,0.936207,-1.57513,0.04635,0.238657,FALSE
ENSMUST00000126679,ENSMUSG00000087362,Gm13710,2:84500759-84531322,lncRNA_annotated,1.45208,0.291186,2.3181,0.0466,0.239651,FALSE
LNC_000556,XLOC_035488,-,2:36027626-36030267,lncRNA_Novel,0.381271,0.77522,-1.02379,0.0467,0.240055,FALSE
ENSMUST00000154305,ENSMUSG00000072591,5930412G12Rik,5:128579105-128600693,lncRNA_annotated,0.630053,1.16889,-0.891591,0.0468,0.240459,FALSE
LNC_000704,XLOC_047685,-,5:141139306-141142331,lncRNA_Novel,0.199118,0.531258,-1.41579,0.04705,0.241448,FALSE
ENSMUST00000133125,ENSMUSG00000078122,F630028O10Rik,X:96239925-96243636,lncRNA_annotated,0.68069,0.101529,2.7451,0.04765,0.243524,FALSE
ENSMUST00000221285,ENSMUSG00000113856,AC165247.1,13:41865914-41913092,lncRNA_annotated,0.320918,0.842799,-1.39298,0.0478,0.244142,FALSE
ENSMUST00000198824,ENSMUSG00000106164,9430085M18Rik,5:101703585-101705850,lncRNA_annotated,0.483299,1.26501,-1.38816,0.04785,0.244323,FALSE
ENSMUST00000154346,ENSMUSG00000063018,2010204K13Rik,X:7411816-7422988,lncRNA_annotated,4.2875,7.7072,-0.846071,0.04805,0.245046,FALSE
ENSMUST00000138486,ENSMUSG00000074813,Gm14005,2:128300732-128429349,lncRNA_annotated,3.03147,0.0616196,5.62048,0.04965,0.250583,FALSE
ENSMUST00000139612,ENSMUSG00000086013,Gm15706,6:145250528-145251849,lncRNA_annotated,3.09912,5.0783,-0.712486,0.04965,0.250583,FALSE
ENSMUST00000064930,ENSMUSG00000052848,C130026L21Rik,5:111581421-111587945,lncRNA_annotated,0.531652,1.29854,-1.28833,0.05005,0.251883,FALSE
LNC_000632,XLOC_042281,-,4:64282800-64286286,lncRNA_Novel,0.200972,0.481623,-1.26091,0.05005,0.251883,FALSE
ENSMUST00000160528,ENSMUSG00000015451,C4a,17:34809091-34823464,lncRNA_annotated,0.986775,0.25118,1.974,0.05025,0.252739,FALSE
ENSMUST00000209897,ENSMUSG00000109890,AU023762,9:113496745-113587152,lncRNA_annotated,0.320824,0.815327,-1.3456,0.0517,0.257718,FALSE
LNC_000049,XLOC_003993,-,1:154194364-154205689,lncRNA_Novel,0.152605,0.474813,-1.63756,0.052,0.258485,FALSE
ENSMUST00000186454,ENSMUSG00000101930,Gm5441,12:117279434-117337022,lncRNA_annotated,0.912093,1.37399,-0.591115,0.0522,0.259096,FALSE
ENSMUST00000181524,ENSMUSG00000097113,Gm19705,1:136670768-136690804,lncRNA_annotated,1.4952,0.275705,2.43914,0.0524,0.259706,FALSE
ENSMUST00000183964,ENSMUSG00000099150,Gm27243,4:24430369-24430890,lncRNA_annotated,0.715138,1.76413,-1.30266,0.0527,0.260578,FALSE
ENSMUST00000180445,ENSMUSG00000097194,9330175E14Rik,8:94422897-94527272,lncRNA_annotated,1.90783,0.0155434,6.93948,0.05375,0.26437,FALSE
ENSMUST00000160385,ENSMUSG00000074782,4833422C13Rik,13:91461049-91786148,lncRNA_annotated,7.10002,12.0502,-0.763155,0.05375,0.26437,FALSE
ENSMUST00000132056,ENSMUSG00000056032,BC018473,11:116752166-116759373,lncRNA_annotated,1.93689,0.0426946,5.50354,0.0547,0.267205,FALSE
LNC_000804,XLOC_056446,-,7:137469279-137471837,lncRNA_Novel,0.627978,1.11347,-0.826272,0.05565,0.269963,FALSE
ENSMUST00000160967,ENSMUSG00000089961,Gm16567,6:124530344-124542359,lncRNA_annotated,24.1181,0.126607,7.57362,0.056,0.271113,FALSE
ENSMUST00000182756,ENSMUSG00000097589,Dleu2,14:61598246-61682373,lncRNA_annotated,6.53444,4.27423,0.612398,0.05645,0.272624,FALSE
ENSMUST00000180477,ENSMUSG00000097353,A430046D13Rik,10:128499363-128504242,lncRNA_annotated,2.86551,4.30182,-0.586155,0.05705,0.274693,FALSE
LNC_000471,XLOC_029864,-,18:61926182-61942097,lncRNA_Novel,0.102284,0.469154,-2.19748,0.05755,0.27627,FALSE
LNC_000805,XLOC_056545,-,7:142129436-142137736,lncRNA_Novel,4.11134,7.22223,-0.812835,0.0578,0.277153,FALSE
LNC_000778,XLOC_053862,-,6:145746747-145821079,lncRNA_Novel,0.756329,1.89468,-1.32487,0.0581,0.277918,FALSE
ENSMUST00000205717,ENSMUSG00000108776,Gm45169,7:79586647-79592613,lncRNA_annotated,1.03671,2.72315,-1.39327,0.0583,0.278518,FALSE
ENSMUST00000123613,ENSMUSG00000085838,Chn1os1,2:73596525-73775346,lncRNA_annotated,84.5028,201.771,-1.25565,0.05875,0.279951,FALSE
ENSMUST00000181045,ENSMUSG00000097908,4933404O12Rik,5:136919145-136937112,lncRNA_annotated,2.16326,3.27173,-0.596849,0.05885,0.280348,FALSE
LNC_000732,XLOC_049790,-,5:144094910-144100224,lncRNA_Novel,0.503777,1.3027,-1.37064,0.0591,0.281101,FALSE
LNC_000867,XLOC_062109,-,8:70480636-70483808,lncRNA_Novel,0.957473,1.56039,-0.704604,0.0593,0.281574,FALSE
ENSMUST00000160698,ENSMUSG00000089647,Gm2245,15:6579870-6663304,lncRNA_annotated,0.604424,0.0518405,3.54341,0.0595,0.282325,FALSE
ENSMUST00000181725,ENSMUSG00000060424,Pantr1,1:42590781-42694825,lncRNA_annotated,3.35353,10.1677,-1.60023,0.05965,0.282757,FALSE
ENSMUST00000160309,ENSMUSG00000015451,C4a,17:34809091-34823464,lncRNA_annotated,11.5662,1.46372,2.98221,0.05985,0.283386,FALSE
LNC_000510,XLOC_031550,-,19:55099522-55117521,lncRNA_Novel,0.306127,0.920849,-1.58883,0.05995,0.283619,FALSE
LNC_000922,XLOC_068326,-,X:5933782-5972256,lncRNA_Novel,0.373736,0.878687,-1.23333,0.0603,0.284874,FALSE
LNC_000376,XLOC_026784,-,17:17843327-17876413,lncRNA_Novel,0.694946,0.995036,-0.517847,0.06085,0.286587,FALSE
LNC_000522,XLOC_032365,-,19:60187008-60190718,lncRNA_Novel,1.63663,2.42109,-0.564929,0.06095,0.286857,FALSE
ENSMUST00000186230,ENSMUSG00000099760,Gm28800,1:127954183-128103001,lncRNA_annotated,0.858475,2.71548,-1.66136,0.06155,0.289073,FALSE
ENSMUST00000180465,ENSMUSG00000097284,4930480K23Rik,14:69732783-69745869,lncRNA_annotated,1.10627,1.7072,-0.625934,0.06175,0.289689,FALSE
ENSMUST00000186007,ENSMUSG00000100150,Gm19585,17:52149288-52163048,lncRNA_annotated,1.32429,0.0374551,5.14391,0.0618,0.289843,FALSE
ENSMUST00000154993,ENSMUSG00000084990,Gm14549,X:36814770-36817200,lncRNA_annotated,0.849909,0.327955,1.37381,0.062,0.290335,FALSE
ENSMUST00000174829,ENSMUSG00000092274,Neat1,19:5842306-5845476,lncRNA_annotated,3.25102,0.493915,2.71856,0.06225,0.290938,FALSE
ENSMUST00000147762,ENSMUSG00000085156,Snhg15,11:6525590-6528760,lncRNA_annotated,3.31224,0.550573,2.5888,0.0626,0.291965,FALSE
ENSMUST00000219678,ENSMUSG00000111960,AC154864.1,12:43955678-43961097,lncRNA_annotated,0.496679,0.163046,1.60704,0.0627,0.292189,FALSE
ENSMUST00000164104,ENSMUSG00000092090,Gm3294,6:28981633-29028922,lncRNA_annotated,0.851997,1.2393,-0.540608,0.06305,0.293251,FALSE
