tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	23411	0	live	SIRT1	SIR2, SIR2L1, SIR2alpha	sirtuin 1	NAD-dependent protein deacetylase sirtuin-1|NAD-dependent protein deacylase sirtuin-1|SIR2-like protein 1|regulatory protein SIR2 homolog 1|sirtuin type 1	10q21.3	10	NC_000010.11	67884656	67918390	plus	11	604479	
9606	Homo sapiens	7515	0	live	XRCC1	RCC, SCAR26	X-ray repair cross complementing 1	DNA repair protein XRCC1|X-ray repair complementing defective repair in Chinese hamster cells 1|X-ray repair cross-complementing protein 1	19q13.31	19	NC_000019.10	43543311	43575527	minus	17	194360	
9606	Homo sapiens	5970	0	live	RELA	CMCU, NFKB3, p65	RELA proto-oncogene, NF-kB subunit	transcription factor p65|NF-kappa-B p65delta3|NF-kappa-B transcription factor p65|nuclear factor NF-kappa-B p65 subunit|nuclear factor of kappa light polypeptide gene enhancer in B-cells 3|v-rel avian reticuloendotheliosis viral oncogene homolog A|v-rel reticuloendotheliosis viral oncogene homolog A	11q13.1	11	NC_000011.10	65653596	65662972	minus	12	164014	
9606	Homo sapiens	355	0	live	FAS	ALPS1A, APO-1, APT1, CD951, FASTM, TNFRSF6, FAS	Fas cell surface death receptor	tumor necrosis factor receptor superfamily member 6|APO-1 cell surface antigen|CD95 antigen|FASLG receptor|Fas (TNF receptor superfamily, member 6)|Fas AMA|TNF receptor superfamily member 6|apoptosis antigen 1|apoptosis signaling receptor FAS|apoptosis-mediating surface antigen FAS|mutant tumor necrosis receptor superfamily member 6|tumor necrosis factor receptor superfamily, member 6	10q23.31	10	NC_000010.11	88968429	89017059	plus	15	134637	
9606	Homo sapiens	6696	0	live	SPP1	BNSP, BSPI, ETA-1, OPN	secreted phosphoprotein 1	osteopontin|SPP1/CALPHA1 fusion|early T-lymphocyte activation 1|nephropontin|osteopontin/immunoglobulin alpha 1 heavy chain constant region fusion protein|secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)|secreted phosphoprotein 1 variant 6|urinary stone protein|uropontin	4q22.1	4	NC_000004.12	87975650	87983411	plus	8	166490	
9606	Homo sapiens	1401	0	live	CRP	PTX1	C-reactive protein	C-reactive protein|C-reactive protein, pentraxin-related|pentraxin 1	1q23.2	1	NC_000001.11	159712289	159714589	minus	3	123260	
9606	Homo sapiens	104797537	0	live	GACAT3	LINC01458, lncRNA-AC130710	gastric cancer associated transcript 3	gastric cancer associated transcript 3 (non-protein coding)|long intergenic non-protein coding RNA 1458	2p24.3	2	NC_000002.12	16050427	16085689	plus	4	616132	
9606	Homo sapiens	3479	0	live	IGF1	IGF, IGF-I, IGFI, MGF	insulin like growth factor 1	insulin-like growth factor I|insulin-like growth factor 1 (somatomedin C)|insulin-like growth factor IB|mechano growth factor|somatomedin-C	12q23.2	12	NC_000012.12	102395860	102481839	minus	7	147440	
9606	Homo sapiens	6347	0	live	CCL2	GDCF-2, HC11, HSMCR30, MCAF, MCP-1, MCP1, SCYA2, SMC-CF	C-C motif chemokine ligand 2	C-C motif chemokine 2|chemokine (C-C motif) ligand 2|monocyte chemoattractant protein-1|monocyte chemotactic and activating factor|monocyte chemotactic protein 1|monocyte secretory protein JE|small inducible cytokine A2 (monocyte chemotactic protein 1, homologous to mouse Sig-je)|small inducible cytokine subfamily A (Cys-Cys), member 2|small-inducible cytokine A2	17q12	17	NC_000017.11	34255285	34257203	plus	3	158105	
9606	Homo sapiens	2146	0	live	EZH2	ENX-1, ENX1b, KMT6, KMT6A, WVS, WVS2, EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	histone-lysine N-methyltransferase EZH2|enhancer of zeste homolog 2|lysine N-methyltransferase 6	7q36.1	7	NC_000007.14	148807374	148884344	minus	25	601573	
9606	Homo sapiens	3146	0	live	HMGB1	HMG-1, HMG1, HMG3, SBP-1	high mobility group box 1	high mobility group protein B1|Amphoterin|Sulfoglucuronyl carbohydrate binding protein|high-mobility group (nonhistone chromosomal) protein 1	13q12.3	13	NC_000013.11	30456704	30617597	minus	9	163905	
9606	Homo sapiens	3952	0	live	LEP	LEPD, OB, OBS	leptin	leptin|leptin (murine obesity homolog)|leptin (obesity homolog, mouse)|obese protein|obese, mouse, homolog of|obesity factor	7q32.1	7	NC_000007.14	128241201	128257629	plus	3	164160	
9606	Homo sapiens	3480	0	live	IGF1R	CD221, IGFIR, IGFR, JTK13	insulin like growth factor 1 receptor	insulin-like growth factor 1 receptor|IGF-I receptor|soluble IGF1R variant 1|soluble IGF1R variant 2	15q26.3	15	NC_000015.10	98648539	98964530	plus	26	147370	
9606	Homo sapiens	4780	0	live	NFE2L2	HEBP1, IMDDHH, NRF2, Nrf-2	nuclear factor, erythroid 2 like 2	nuclear factor erythroid 2-related factor 2|nuclear factor erythroid-derived 2-like 2	2q31.2	2	NC_000002.12	177230303	177265131	minus	6	600492	
9606	Homo sapiens	51535	0	live	PPHLN1	CR, HSPC206, HSPC232	periphilin 1	periphilin-1|CDC7 expression repressor|gastric cancer antigen Ga50	12q12	12	NC_000012.12	42326126	42448621	plus	16	608150	
9606	Homo sapiens	51705	0	live	EMCN	EMCN2, MUC14	endomucin	endomucin|MUC-14|endomucin-2|gastric cancer antigen Ga34|mucin-14	4q24	4	NC_000004.12	100395341	100518052	minus	14	608350	
9606	Homo sapiens	836	0	live	CASP3	CPP32, CPP32B, SCA-1	caspase 3	caspase-3|CASP-3|CPP-32|PARP cleavage protease|SREBP cleavage activity 1|apopain|caspase 3, apoptosis-related cysteine peptidase|caspase 3, apoptosis-related cysteine protease|cysteine protease CPP32|procaspase3|protein Yama	4q35.1	4	NC_000004.12	184627696	184649475	minus	9	600636	
9606	Homo sapiens	4292	0	live	MLH1	COCA2, FCC2, HNPCC, HNPCC2, hMLH1	mutL homolog 1	DNA mismatch repair protein Mlh1|mutL homolog 1, colon cancer, nonpolyposis type 2	3p22.2	3	NC_000003.12	36993350	37050846	plus	21	120436	
9606	Homo sapiens	7421	0	live	VDR	NR1I1, PPP1R163	vitamin D receptor	vitamin D3 receptor|1,25-dihydroxyvitamin D3 receptor|nuclear receptor subfamily 1 group I member 1|protein phosphatase 1, regulatory subunit 163|vitamin D (1,25- dihydroxyvitamin D3) receptor|vitamin D nuclear receptor variant 1	12q13.11	12	NC_000012.12	47841537	47905022	minus	12	601769	
9606	Homo sapiens	4582	0	live	MUC1	ADMCKD, ADMCKD1, CA 15-3, CD227, EMA, H23AG, KL-6, MAM6, MCD, MCKD, MCKD1, MUC-1, MUC-1/SEC, MUC-1/X/ZD, PEM, PEMT, PUM, MUC1	mucin 1, cell surface associated	mucin-1|H23 antigen|breast carcinoma-associated antigen DF3|cancer antigen 15-3|carcinoma-associated mucin|episialin|krebs von den Lungen-6|mucin 1, transmembrane|peanut-reactive urinary mucin|polymorphic epithelial mucin|tumor associated epithelial mucin|tumor-associated epithelial membrane antigen	1q22	1	NC_000001.11	155185824	155192915	minus	11	158340	
9606	Homo sapiens	2932	0	live	GSK3B		glycogen synthase kinase 3 beta	glycogen synthase kinase-3 beta|GSK-3 beta|GSK3beta isoform|serine/threonine-protein kinase GSK3B	3q13.33	3	NC_000003.12	119821321	120095823	minus	13	605004	
9606	Homo sapiens	5595	0	live	MAPK3	ERK-1, ERK1, ERT2, HS44KDAP, HUMKER1A, P44ERK1, P44MAPK, PRKM3, p44-ERK1, p44-MAPK	mitogen-activated protein kinase 3	mitogen-activated protein kinase 3|MAP kinase isoform p44|MAPK 1|extracellular signal-regulated kinase 1|extracellular signal-related kinase 1|insulin-stimulated MAP2 kinase|microtubule-associated protein 2 kinase	16p11.2	16	NC_000016.10	30114105	30123309	minus	10	601795	
9606	Homo sapiens	1027	0	live	CDKN1B	CDKN4, KIP1, MEN1B, MEN4, P27KIP1	cyclin dependent kinase inhibitor 1B	cyclin-dependent kinase inhibitor 1B|cyclin-dependent kinase inhibitor 1B (p27, Kip1)	12p13.1	12	NC_000012.12	12717368	12722369	plus	3	600778	
9606	Homo sapiens	6667	0	live	SP1		Sp1 transcription factor	transcription factor Sp1|specificity protein 1	12q13.13	12	NC_000012.12	53380176	53416446	plus	7	189906	
9606	Homo sapiens	324	0	live	APC	BTPS2, DESMD, DP2, DP2.5, DP3, GS, PPP1R46	APC regulator of WNT signaling pathway	adenomatous polyposis coli protein|APC, WNT signaling pathway regulator|WNT signaling pathway regulator|adenomatosis polyposis coli tumor suppressor|adenomatous polyposis coli (APC)|deleted in polyposis 2.5|epididymis secretory sperm binding protein|protein phosphatase 1, regulatory subunit 46|truncated adenomatosis polyposis coli	5q22.2	5	NC_000005.10	112707498	112846239	plus	20	611731	
9606	Homo sapiens	3458	0	live	IFNG	IFG, IFI, IMD69	interferon gamma	interferon gamma|IFN-gamma|immune interferon	12q15	12	NC_000012.12	68154768	68159740	minus	4	147570	
9606	Homo sapiens	9370	0	live	ADIPOQ	ACDC, ACRP30, ADIPQTL1, ADPN, APM-1, APM1, GBP28	adiponectin, C1Q and collagen domain containing	adiponectin|30 kDa adipocyte complement-related protein|adipocyte complement-related 30 kDa protein|adipose most abundant gene transcript 1 protein|adipose specific collagen-like factor|gelatin-binding protein 28	3q27.3	3	NC_000003.12	186842710	186858463	plus	4	605441	
9606	Homo sapiens	50943	0	live	FOXP3	AIID, DIETER, IPEX, JM2, PIDX, XPID	forkhead box P3	forkhead box protein P3|FOXP3delta7|immune dysregulation, polyendocrinopathy, enteropathy, X-linked|immunodeficiency, polyendocrinopathy, enteropathy, X-linked|scurfin	Xp11.23	X	NC_000023.11	49250436	49264932	minus	12	300292	
9606	Homo sapiens	4846	0	live	NOS3	ECNOS, eNOS	nitric oxide synthase 3	nitric oxide synthase, endothelial|EC-NOS|NOS type III|NOSIII|cNOS|constitutive NOS|endothelial NOS|nitric oxide synthase 3 (endothelial cell)|nitric oxide synthase 3 transcript variant eNOS-delta20|nitric oxide synthase 3 transcript variant eNOS-delta20-21|nitric oxide synthase 3 transcript variant eNOS-delta21	7q36.1	7	NC_000007.14	150991017	151014588	plus	28	163729	
9606	Homo sapiens	857	0	live	CAV1	BSCL3, CGL3, LCCNS, MSTP085, PPH3, VIP21	caveolin 1	caveolin-1|caveolin 1, caveolae protein, 22kDa|cell growth-inhibiting protein 32	7q31.2	7	NC_000007.14	116525009	116561185	plus	4	601047	
9606	Homo sapiens	4137	0	live	MAPT	DDPAC, FTDP-17L, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, MAPT	microtubule associated protein tau	microtubule-associated protein tau|G protein beta1/gamma2 subunit-interacting factor 1|PHF-tau|neurofibrillary tangle protein|paired helical filament-tau|protein phosphatase 1, regulatory subunit 103	17q21.31	17	NC_000017.11	45894382	46028334	plus	16	157140	
9606	Homo sapiens	9429	0	live	ABCG2	ABC15, ABCP, BCRP, BCRP1, BMDP, CD338, CDw338, EST157481, GOUT1, MRX, MXR, MXR-1, MXR1, UAQTL1	ATP binding cassette subfamily G member 2 (Junior blood group)	broad substrate specificity ATP-binding cassette transporter ABCG2|ABC transporter|ATP-binding cassette transporter G2|ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)|breast cancer resistance protein|mitoxantrone resistance-associated protein|multi drug resistance efflux transport ATP-binding cassette sub-family G (WHITE) member 2|placenta specific MDR protein|placenta-specific ATP-binding cassette transporter|urate exporter	4q22.1	4	NC_000004.12	88090264	88231626	minus	21	603756	
9606	Homo sapiens	10413	0	live	YAP1	COB1, YAP, YAP2, YAP65, YKI	Yes1 associated transcriptional regulator	transcriptional coactivator YAP1|65 kDa Yes-associated protein|Yes associated protein 1|protein yorkie homolog|yes-associated protein 1|yes-associated protein 2|yes-associated protein YAP65 homolog|yorkie homolog	11q22.1	11	NC_000011.10	102109957	102233424	plus	10	606608	
9606	Homo sapiens	387	0	live	RHOA	ARH12, ARHA, EDFAOB, RHO12, RHOH12	ras homolog family member A	transforming protein RhoA|Aplysia ras-related homolog 12|epididymis secretory sperm binding protein|oncogene RHO H12|small GTP binding protein RhoA	3p21.31	3	NC_000003.12	49359145	49411976	minus	7	165390	
9606	Homo sapiens	4288	0	live	MKI67	KIA, MIB-, MIB-1, PPP1R105	marker of proliferation Ki-67	proliferation marker protein Ki-67|antigen Ki67|antigen identified by monoclonal antibody Ki-67|proliferation-related Ki-67 antigen|protein phosphatase 1, regulatory subunit 105	10q26.2	10	NC_000010.11	128096659	128126423	minus	16	176741	
9606	Homo sapiens	929	0	live	CD14		CD14 molecule	monocyte differentiation antigen CD14|myeloid cell-specific leucine-rich glycoprotein	5q31.3	5	NC_000005.10	140631728	140633701	minus	3	158120	
9606	Homo sapiens	3082	0	live	HGF	DFNB39, F-TCFB, HPTA, SF, HGF	hepatocyte growth factor	hepatocyte growth factor|fibroblast-derived tumor cytotoxic factor|hepatocyte growth factor (hepapoietin A; scatter factor)|hepatopoietin-A|lung fibroblast-derived mitogen	7q21.11	7	NC_000007.14	81699006	81770438	minus	20	142409	
9606	Homo sapiens	4843	0	live	NOS2	HEP-NOS, INOS, NOSA, NOS2	nitric oxide synthase 2	nitric oxide synthase, inducible|NOS, type II|hepatocyte NOS|inducible NO synthase|inducible NOS|nitric oxide synthase 2, inducible|nitric oxide synthase 2A (inducible, hepatocytes)|nitric oxide synthase, macrophage|peptidyl-cysteine S-nitrosylase NOS2	17q11.2	17	NC_000017.11	27756766	27800529	minus	27	163730	
9606	Homo sapiens	3725	0	live	JUN	AP-1, AP1, c-Jun, cJUN, p39	Jun proto-oncogene, AP-1 transcription factor subunit	transcription factor AP-1|Jun activation domain binding protein|activator protein 1|enhancer-binding protein AP1|jun oncogene|proto-oncogene c-Jun|proto-oncogene cJun|v-jun avian sarcoma virus 17 oncogene homolog|v-jun sarcoma virus 17 oncogene homolog	1p32.1	1	NC_000001.11	58780791	58784047	minus	1	165160	
9606	Homo sapiens	406938	0	live	MIR146A	MIRN146, MIRN146A, miR-146a, miRNA146A	microRNA 146a	hsa-mir-146|hsa-mir-146a	5q33.3	5	NC_000005.10	160485352	160485450	plus	1	610566	
9606	Homo sapiens	3688	0	live	ITGB1	CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB	integrin subunit beta 1	integrin beta-1|glycoprotein IIa|integrin VLA-4 beta subunit|integrin beta 1|integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)|very late activation protein, beta polypeptide	10p11.22	10	NC_000010.11	32900318	32958230	minus	18	135630	
9606	Homo sapiens	2068	0	live	ERCC2	COFS2, EM9, TFIIH, TTD, TTD1, XPD	ERCC excision repair 2, TFIIH core complex helicase subunit	general transcription and DNA repair factor IIH helicase subunit XPD|BTF2 p80|CXPD|DNA excision repair protein ERCC-2|DNA repair protein complementing XP-D cells|TFIIH 80 kDa subunit|TFIIH basal transcription factor complex 80 kDa subunit|TFIIH basal transcription factor complex helicase XPB subunit|TFIIH basal transcription factor complex helicase XPD subunit|TFIIH basal transcription factor complex helicase subunit|TFIIH p80|TFIIH subunit XPD|basic transcription factor 2 80 kDa subunit|excision repair cross-complementation group 2|excision repair cross-complementing rodent repair deficiency, complementation group 2|xeroderma pigmentosum complementary group D|xeroderma pigmentosum group D-complementing protein	19q13.32	19	NC_000019.10	45349837	45370647	minus	25	126340	
9606	Homo sapiens	56888	0	live	KCMF1	DEBT91, FIGC, PCMF, ZZZ1	potassium channel modulatory factor 1	E3 ubiquitin-protein ligase KCMF1|FGF-induced in gastric cancer|FGF-induced ubiquitin-protein ligase in gastric cancers|RING-type E3 ubiquitin transferase KCMF1|ZZ-type zinc finger-containing protein 1|differentially expressed in branching tubulogenesis 91|zinc finger, ZZ domain containing 1	2p11.2	2	NC_000002.12	84971161	85059472	plus	9	614719	
9606	Homo sapiens	4312	0	live	MMP1	CLG, CLGN	matrix metallopeptidase 1	interstitial collagenase|fibroblast collagenase|matrix metallopeptidase 1 (interstitial collagenase)|matrix metalloprotease 1|matrix metalloproteinase 1	11q22.2	11	NC_000011.10	102789919	102798160	minus	10	120353	
9606	Homo sapiens	6714	0	live	SRC	ASV1, THC6, c-SRC, p60-Src, SRC	SRC proto-oncogene, non-receptor tyrosine kinase	proto-oncogene tyrosine-protein kinase Src|proto-oncogene c-Src|protooncogene SRC, Rous sarcoma|tyrosine kinase pp60c-src|tyrosine-protein kinase SRC-1|v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog	20q11.23	20	NC_000020.11	37344685	37406050	plus	17	190090	
9606	Homo sapiens	5781	0	live	PTPN11	BPTP3, CFC, JMML, METCDS, NS1, PTP-1D, PTP2C, SH-PTP2, SH-PTP3, SHP2	protein tyrosine phosphatase non-receptor type 11	tyrosine-protein phosphatase non-receptor type 11|protein-tyrosine phosphatase 1D|protein-tyrosine phosphatase 2C	12q24.13	12	NC_000012.12	112418915	112509918	plus	16	176876	
9606	Homo sapiens	1950	0	live	EGF	HOMG4, URG	epidermal growth factor	pro-epidermal growth factor|beta-urogastrone	4q25	4	NC_000004.12	109912883	110013766	plus	26	131530	
9606	Homo sapiens	3162	0	live	HMOX1	HMOX1D, HO-1, HSP32, bK286B10	heme oxygenase 1	heme oxygenase 1|heat shock protein, 32-kD|heme oxygenase (decycling) 1	22q12.3	22	NC_000022.11	35381096	35394207	plus	5	141250	
9606	Homo sapiens	8743	0	live	TNFSF10	APO2L, Apo-2L, CD253, TL2, TNLG6A, TRAIL	TNF superfamily member 10	tumor necrosis factor ligand superfamily member 10|Apo-2 ligand|TNF-related apoptosis inducing ligand TRAIL|chemokine tumor necrosis factor ligand superfamily member 10|tumor necrosis factor (ligand) family, member 10|tumor necrosis factor (ligand) superfamily, member 10|tumor necrosis factor apoptosis-inducing ligand splice variant delta|tumor necrosis factor ligand 6A|tumor necrosis factor superfamily member 10	3q26.31	3	NC_000003.12	172505508	172523430	minus	6	603598	
9606	Homo sapiens	2067	0	live	ERCC1	COFS4, RAD10, UV20	ERCC excision repair 1, endonuclease non-catalytic subunit	DNA excision repair protein ERCC-1|excision repair cross-complementation group 1|excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	19q13.32	19	NC_000019.10	45407334	45451547	minus	13	126380	
9606	Homo sapiens	3606	0	live	IL18	IGIF, IL-18, IL-1g, IL1F4	interleukin 18	interleukin-18|IFN-gamma-inducing factor|IL-1 gamma|iboctadekin|interleukin 18 (interferon-gamma-inducing factor)|interleukin-1 gamma	11q23.1	11	NC_000011.10	112143251	112164104	minus	6	600953	
9606	Homo sapiens	1869	0	live	E2F1	E2F-1, RBAP1, RBBP3, RBP3	E2F transcription factor 1	transcription factor E2F1|PBR3|PRB-binding protein E2F-1|RBAP-1|RBBP-3|retinoblastoma-associated protein 1|retinoblastoma-binding protein 3	20q11.22	20	NC_000020.11	33675477	33686385	minus	7	189971	
9606	Homo sapiens	2263	0	live	FGFR2	BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25	fibroblast growth factor receptor 2	fibroblast growth factor receptor 2|BEK fibroblast growth factor receptor|bacteria-expressed kinase|keratinocyte growth factor receptor|protein tyrosine kinase, receptor like 14	10q26.13	10	NC_000010.11	121478330	121598458	minus	24	176943	
9606	Homo sapiens	5054	0	live	SERPINE1	PAI, PAI-1, PAI1, PLANH1	serpin family E member 1	plasminogen activator inhibitor 1|endothelial plasminogen activator inhibitor|serine (or cysteine) proteinase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1|serpin E1|serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1	7q22.1	7	NC_000007.14	101127104	101139247	plus	9	173360	
9606	Homo sapiens	5925	0	live	RB1	OSRC, PPP1R130, RB, p105-Rb, p110-RB1, pRb, pp110	RB transcriptional corepressor 1	retinoblastoma-associated protein|GOS563 exon 17 substitution mutation causes premature stop|exon 17 tumor GOS561 substitution mutation causes premature stop|prepro-retinoblastoma-associated protein|protein phosphatase 1, regulatory subunit 130|retinoblastoma 1|retinoblastoma suspectibility protein	13q14.2	13	NC_000013.11	48303751	48481890	plus	28	614041	
9606	Homo sapiens	4170	0	live	MCL1	BCL2L3, EAT-ES, MCL1L, MCL1S, Mcl-1, TM, bcl2-L-3, mcl1/EAT, MCL1	MCL1 apoptosis regulator, BCL2 family member	induced myeloid leukemia cell differentiation protein Mcl-1|BCL2 family apoptosis regulator|MCL1, BCL2 family apoptosis regulator|bcl-2-like protein 3|bcl-2-related protein EAT/mcl1|myeloid cell leukemia 1|myeloid cell leukemia ES|myeloid cell leukemia sequence 1 (BCL2-related)	1q21.2	1	NC_000001.11	150574551	150579738	minus	4	159552	
