tracking_id	Pos	Strand	Length	HV-2_COUNT	HV-4_COUNT	HV-6_COUNT	con-3_COUNT	con-4_COUNT	con-5_COUNT	HV-2_RPKM	HV-4_RPKM	HV-6_RPKM	con-3_RPKM	con-4_RPKM	con-5_RPKM
TCONS_00022505	chr1:205602794-205603201	-	408	7	7	1	17	1	17	297.702	471.602	58.6569	687.115	56.0327	1012.78
TCONS_00022510	chr1:205676295-205677016	-	722	1	2	1	11	1	3	24.0329	76.143	33.1469	251.244	31.6639	100.997
TCONS_00022511	chr1:205677667-205678143	-	477	6	0	4	12	2	5	218.261	0	200.688	414.862	95.8546	254.787
TCONS_00022515	chr1:206079883-206080603	-	721	3	1	6	11	7	0	72.1988	38.1243	199.157	251.593	221.955	0
TCONS_00022519	chr1:206102371-206102704	-	334	9	0	11	10	2	0	467.563	0	788.181	493.735	136.894	0
TCONS_00022520	chr1:206104768-206105188	-	421	5	2	9	14	3	3	206.078	130.583	511.611	548.386	162.907	173.207
TCONS_00022523	chr1:206124550-206125070	-	521	0	5	3	18	5	0	0	263.797	137.804	569.739	219.398	0
TCONS_00022530	chr1:207924075-207924312	-	238	3	0	1	8	3	0	218.72	0	100.555	554.311	288.168	0
TCONS_00022535	chr1:208000925-208001666	-	742	5	2	6	16	2	3	116.926	74.0906	193.52	355.596	61.6208	98.2749
TCONS_00022537	chr1:208005714-208006386	-	673	7	4	3	11	3	0	180.479	163.374	106.681	269.537	101.908	0
TCONS_00022538	chr1:208008043-208008545	-	503	11	6	10	10	1	2	379.462	327.884	475.786	327.848	45.4499	96.6467
TCONS_00022539	chr1:208008684-208009176	-	493	10	7	1	11	4	0	351.963	390.291	48.5437	367.948	185.487	0
TCONS_00022540	chr1:208009343-208009671	-	329	9	0	2	14	0	6	474.669	0	145.483	701.735	0	443.282
TCONS_00022573	chr1:210434868-210435314	-	447	0	0	0	11	0	0	0	0	0	405.813	0	0
TCONS_00022588	chr1:212895138-212896107	-	970	15	4	7	15	6	3	268.326	113.351	172.705	255.012	141.41	75.1752
TCONS_00022671	chr1:219451096-219451626	-	531	5	5	8	17	3	0	163.388	258.829	360.558	527.953	129.16	0
TCONS_00022676	chr1:221452680-221452936	-	257	0	0	0	11	0	0	0	0	0	705.83	0	0
TCONS_00022744	chr1:227723227-227724006	-	780	5	3	10	18	9	4	111.229	105.722	306.821	380.556	263.784	124.65
TCONS_00022768	chr1:231152098-231152579	-	482	6	0	0	13	0	3	215.997	0	0	444.772	0	151.286
TCONS_00022775	chr1:232434087-232434315	-	229	1	0	0	10	0	0	75.7719	0	0	720.121	0	0
TCONS_00022786	chr1:232750185-232751000	-	816	9	2	2	11	2	7	191.38	67.3716	58.6569	222.302	56.0327	208.513
TCONS_00022800	chr1:235242265-235242723	-	459	0	0	0	10	0	0	0	0	0	359.276	0	0
TCONS_00022844	chr1:244007238-244007768	-	531	21	22	19	33	6	7	686.228	1138.85	856.325	1024.85	258.32	320.427
TCONS_00022848	chr1:244437420-244437875	-	456	1	4	5	10	7	5	38.0521	241.12	262.413	361.64	350.941	266.52
TCONS_00022851	chr1:244465286-244465882	-	597	8	1	0	10	5	3	232.52	46.0429	0	276.227	191.468	122.144
TCONS_00022951	chr1:9433149-9433667	+	519	1	5	6	2	15	0	33.4331	264.813	276.671	63.5482	660.732	0
TCONS_00022966	chr1:12037641-12038150	+	510	5	4	5	2	15	7	170.115	215.589	234.628	64.6697	672.392	333.621
TCONS_00023441	chr1:144061467-144061940	+	474	19	3	21	20	14	4	695.535	173.972	1060.28	695.813	675.229	205.119
TCONS_00023443	chr1:144069269-144069737	+	469	8	7	15	17	11	3	295.979	410.263	765.417	597.746	536.193	155.48
TCONS_00023488	chr1:151827298-151827903	+	606	1	4	9	5	15	8	28.6333	181.437	355.426	136.062	565.874	320.88
TCONS_00023506	chr1:156723964-156724442	+	479	3	17	4	6	13	8	108.675	975.553	199.85	206.565	620.453	405.957
TCONS_00023531	chr1:165630608-165631229	+	622	10	0	4	10	12	4	278.967	0	153.904	265.125	441.054	156.313
TCONS_00023534	chr1:165884917-165886553	+	1637	26	8	11	16	27	23	275.593	134.332	160.814	161.18	377.065	341.511
TCONS_00023547	chr1:168230973-168231395	+	423	0	7	2	5	12	5	0	454.878	113.154	194.926	648.548	287.313
TCONS_00023551	chr1:169455778-169456254	+	477	3	1	3	6	15	2	109.131	57.6261	150.516	207.431	718.91	101.915
TCONS_00023613	chr1:179891440-179892427	+	988	10	5	10	3	17	3	175.625	139.107	242.227	50.0732	393.363	73.8056
TCONS_00023646	chr1:188155275-188156051	+	777	0	2	2	4	13	5	0	70.7532	61.6011	84.8945	382.493	156.413
TCONS_00023647	chr1:188245147-188245626	+	480	3	2	1	7	11	0	108.449	114.532	49.8584	240.49	523.905	0
TCONS_00023696	chr1:210340720-210341426	+	707	0	3	3	4	15	8	0	116.638	101.55	93.2999	485.035	275.04
TCONS_00023704	chr1:211753025-211753666	+	642	7	9	10	5	22	2	189.194	385.341	372.773	128.433	783.41	75.7217
TCONS_00023711	chr1:213456718-213457129	+	412	2	0	9	3	10	0	84.2319	0	522.787	120.078	554.886	0
TCONS_00023720	chr1:219399804-219400195	+	392	5	2	6	1	13	10	221.324	140.243	366.307	42.0683	758.156	620.068
TCONS_00023727	chr1:219452589-219453262	+	674	11	7	9	4	9	5	283.189	285.48	319.567	97.868	305.27	180.316
TCONS_00023728	chr1:219456165-219456405	+	241	6	5	2	2	12	0	431.994	570.283	198.606	136.853	1138.32	0
TCONS_00023730	chr1:219463205-219463774	+	570	10	4	3	7	11	5	304.417	192.896	125.958	202.518	441.183	213.216
TCONS_00023731	chr1:219470466-219471343	+	878	17	10	10	8	9	15	335.968	313.071	272.574	150.258	234.342	415.262
TCONS_00023735	chr1:219535483-219536135	+	653	7	6	6	12	12	2	186.007	252.566	219.896	303.046	420.116	74.4461
TCONS_00023771	chr1:228385332-228385935	+	604	5	3	1	5	10	7	143.641	136.528	39.6226	136.513	378.499	281.7
TCONS_00023784	chr1:231497807-231498552	+	746	25	20	16	29	33	39	581.494	736.934	513.288	641.062	1011.29	1270.72
TCONS_00023811	chr1:244615982-244616303	+	322	3	4	4	1	11	0	161.662	341.461	297.292	51.2136	780.977	0
TCONS_00023856	chr1:8067948-8068465	-	518	8	5	4	6	13	7	267.981	265.325	184.803	191.013	573.74	328.468
TCONS_00023902	chr1:10513784-10514223	-	440	14	3	2	6	11	8	552.102	187.416	108.782	224.874	571.533	441.939
TCONS_00024375	chr1:148017062-148017347	-	286	3	2	0	4	11	5	182.012	192.221	0	230.64	879.282	424.941
TCONS_00024401	chr1:153540734-153541003	-	270	1	2	1	3	14	2	64.2658	203.612	88.6372	183.231	1185.4	180.049
TCONS_00024403	chr1:153572253-153572663	-	411	5	7	7	7	10	4	211.092	468.159	407.602	280.865	556.237	236.561
TCONS_00024404	chr1:153771394-153771782	-	389	8	0	3	0	10	0	356.849	0	184.566	0	587.695	0
TCONS_00024454	chr1:161155064-161155451	-	388	1	2	0	4	10	0	44.7211	141.689	0	170.008	589.209	0
TCONS_00024458	chr1:165690730-165691022	-	293	2	8	8	2	12	0	118.442	750.516	653.434	112.565	936.3	0
TCONS_00024481	chr1:173149615-173150736	-	1122	28	21	5	14	18	11	433.021	514.474	106.649	205.767	366.759	238.301
TCONS_00024493	chr1:173762329-173762618	-	290	0	2	1	3	10	4	0	189.57	82.5243	170.594	788.321	335.264
TCONS_00024500	chr1:173968533-173969525	-	993	3	15	14	15	18	3	52.4223	415.221	337.41	249.105	414.405	73.434
TCONS_00024532	chr1:185342442-185342865	-	424	0	1	0	0	11	0	0	64.8293	0	0	593.1	0
TCONS_00024533	chr1:191497088-191497425	-	338	0	0	0	0	10	0	0	0	0	0	676.371	0
TCONS_00024544	chr1:197870686-197871137	-	452	5	0	1	2	11	5	191.944	0	52.947	72.968	556.36	268.879
TCONS_00024553	chr1:199624945-199625468	-	524	0	0	4	4	14	0	0	0	182.687	125.884	610.799	0
TCONS_00024576	chr1:205673487-205674176	-	690	6	5	5	7	18	4	150.885	199.186	173.421	167.298	596.382	140.908
TCONS_00024596	chr1:214160047-214160719	-	673	7	5	8	7	13	5	180.479	204.217	284.482	171.524	441.601	180.584
TCONS_00024625	chr1:219497730-219498108	-	379	1	1	1	8	10	0	45.783	72.5267	63.1452	348.09	603.201	0
TCONS_00024649	chr1:227722987-227723568	-	582	9	2	11	4	10	0	268.326	94.4592	452.324	113.339	392.806	0
TCONS_00024660	chr1:231148674-231149222	-	549	4	0	0	0	11	1	126.425	0	0	0	458.059	44.2744
TCONS_00024661	chr1:231150412-231150818	-	407	0	4	1	5	14	0	0	270.149	58.8011	202.589	786.385	0
TCONS_00024670	chr1:232674935-232675417	-	483	0	0	0	7	10	0	0	0	0	238.997	473.319	0
TCONS_00024671	chr1:232694257-232694845	-	589	4	1	2	0	12	0	117.839	46.6683	81.2633	0	465.765	0
TCONS_00024673	chr1:232761247-232762707	-	1461	13	10	13	11	30	7	154.396	188.143	212.948	124.16	469.432	116.459
TCONS_00024674	chr1:232763315-232763730	-	416	0	3	0	5	14	3	0	198.228	0	198.206	769.371	175.288
TCONS_00024691	chr1:244391969-244392644	-	676	20	5	5	12	21	5	513.366	203.311	177.012	292.735	710.189	179.783
TCONS_00024815	chr1:11784395-11784607	+	213	0	0	1	1	6	10	0	0	112.357	77.4214	643.981	1141.16
TCONS_00025453	chr1:144067695-144068013	+	319	4	6	3	3	9	12	217.577	517.009	225.066	155.086	644.99	914.357
TCONS_00025454	chr1:144077513-144077988	+	476	7	5	14	3	13	20	255.173	288.736	703.883	103.933	624.364	1021.29
TCONS_00025474	chr1:147266956-147267200	+	245	0	0	0	3	1	9	0	0	0	201.928	93.3115	892.897
TCONS_00025476	chr1:147994189-147994713	+	525	6	7	8	14	2	15	198.306	366.502	364.679	439.754	87.0908	694.476
TCONS_00025499	chr1:151884003-151884229	+	227	0	0	0	1	0	10	0	0	0	72.6465	0	1070.78
TCONS_00025536	chr1:161103117-161103653	+	537	1	0	0	5	4	13	32.3124	0	0	153.545	170.289	588.429
TCONS_00025545	chr1:162347305-162347922	+	618	5	7	4	5	0	10	140.387	311.349	154.9	133.42	0	393.312
TCONS_00025576	chr1:165887134-165887366	+	233	1	3	0	0	3	10	74.4711	353.918	0	0	294.352	1043.2
TCONS_00025589	chr1:168230345-168230774	+	430	8	2	0	10	1	16	322.824	127.849	0	383.506	53.1659	904.434
TCONS_00025609	chr1:171565853-171566781	+	929	5	5	8	9	11	14	93.3895	147.942	206.089	159.76	270.694	366.3
TCONS_00025707	chr1:184050658-184051029	+	372	5	0	2	4	0	15	233.223	0	128.667	177.32	0	980.107
TCONS_00025709	chr1:184601716-184602020	+	305	0	0	0	0	1	11	0	0	0	0	74.9552	876.633
TCONS_00025729	chr1:193227664-193228921	+	1258	47	34	35	32	20	36	648.278	742.909	665.836	419.479	363.455	695.58
TCONS_00025732	chr1:193250577-193250974	+	398	1	1	2	6	0	12	43.5974	69.0644	120.261	248.605	0	732.864
TCONS_00025745	chr1:201520864-201521161	+	298	0	0	7	3	7	10	0	0	562.162	166.014	537.011	815.659
TCONS_00025778	chr1:205602584-205603136	+	553	11	8	1	17	1	16	345.153	397.651	43.2767	506.949	41.3405	703.267
TCONS_00025788	chr1:206514365-206514705	+	341	15	5	8	1	3	14	763.274	403.044	561.455	48.36	201.126	997.927
TCONS_00025825	chr1:213455850-213456201	+	352	7	2	1	3	0	10	345.064	156.18	67.9887	140.546	0	690.53
TCONS_00025840	chr1:219400086-219400394	+	309	9	5	2	9	0	14	505.391	444.784	154.9	480.314	0	1101.27
TCONS_00025842	chr1:219419127-219419451	+	325	3	2	4	11	6	10	160.17	169.155	294.548	558.149	422.055	747.897
TCONS_00025846	chr1:219467550-219468709	+	1160	23	14	18	11	20	34	344.044	331.747	371.359	156.378	394.161	712.436
TCONS_00025848	chr1:219489117-219489423	+	307	0	2	0	1	0	12	0	179.073	0	53.7158	0	950.097
TCONS_00025849	chr1:219543760-219544127	+	368	5	2	1	5	0	11	235.758	149.389	65.0327	224.059	0	726.558
TCONS_00025850	chr1:219595297-219595751	+	455	0	0	6	7	7	10	0	0	315.587	253.704	351.713	534.212
TCONS_00025897	chr1:229232669-229232937	+	269	0	0	0	0	0	9	0	0	0	0	0	813.234
TCONS_00025920	chr1:234749800-234750325	+	526	0	0	0	1	0	12	0	0	0	31.3513	0	554.524
TCONS_00025951	chr1:246934540-246935229	+	690	8	3	23	5	9	19	201.18	119.511	797.734	119.498	298.191	669.314
TCONS_00025960	chr1:935841-936197	-	357	20	11	16	7	17	10	972.088	846.958	1072.58	323.348	1088.63	680.859
TCONS_00025978	chr1:2158106-2158744	-	639	7	3	8	10	4	10	190.082	129.05	299.619	258.071	143.107	380.386
TCONS_00026040	chr1:9501745-9501952	-	208	2	0	0	0	5	10	166.844	0	0	0	549.551	1168.59
TCONS_00026614	chr1:151307352-151307697	-	346	0	0	0	0	2	11	0	0	0	0	132.146	772.755
TCONS_00026683	chr1:156472344-156472675	-	332	1	8	0	1	2	14	52.2644	662.353	0	49.671	137.719	1024.98
TCONS_00026688	chr1:157090034-157090235	-	202	1	0	1	1	1	12	85.8999	0	118.475	81.6375	113.175	1443.96
TCONS_00026732	chr1:172386337-172386569	-	233	3	1	0	1	0	9	223.413	117.973	0	70.7758	0	938.884
TCONS_00026771	chr1:175908074-175908649	-	576	5	6	3	7	8	20	150.623	286.329	124.646	200.409	317.518	843.981
TCONS_00026784	chr1:180122810-180123396	-	587	5	2	6	3	15	12	147.8	93.6546	244.62	84.2799	584.191	496.899
TCONS_00026786	chr1:180250288-180251173	-	886	34	22	13	7	28	28	665.869	682.537	351.147	130.288	722.48	768.156
TCONS_00026807	chr1:192777328-192777675	-	348	3	3	0	1	3	19	149.584	236.962	0	47.3873	197.08	1327.09
TCONS_00026810	chr1:192976437-192976741	-	305	6	5	1	4	1	11	341.346	450.617	78.4657	216.272	74.9552	876.633
TCONS_00026871	chr1:206077872-206078914	-	1043	29	20	19	25	18	36	482.456	527.088	435.962	395.272	394.539	838.964
TCONS_00026872	chr1:206082050-206082517	-	468	3	3	1	8	1	10	111.229	176.203	51.1368	281.893	48.849	519.373
TCONS_00026873	chr1:206089996-206090416	-	421	0	5	3	1	3	17	0	326.456	170.537	39.1705	162.907	981.504
TCONS_00026932	chr1:223275738-223276615	-	878	0	0	0	1	0	18	0	0	0	18.7822	0	498.314
TCONS_00026992	chr1:232749550-232750043	-	494	3	1	3	7	4	10	105.375	55.643	145.336	233.675	185.112	492.038
TCONS_00027003	chr1:234737511-234737758	-	248	5	11	9	4	3	14	349.834	1219.21	868.501	265.98	276.548	1372.15
TCONS_00027009	chr1:235122802-235123051	-	250	0	0	2	0	0	12	0	0	191.456	0	0	1166.72
TCONS_00027034	chr1:244009186-244009806	-	621	61	34	19	43	33	46	1704.44	1504.96	732.22	1141.87	1214.85	1800.49
TCONS_00027042	chr1:244487803-244488283	-	481	8	1	16	22	12	20	288.595	57.1468	796.076	754.255	570.345	1010.67
TCONS_00027084	chr1:247346535-247347203	-	669	3	6	4	0	1	11	77.8106	246.526	143.091	0	34.1724	399.661
TCONS_00027262	chr10:6390852-6391264	+	413	13	1	0	2	0	5	546.182	66.556	0	79.8584	0	294.269
TCONS_00027304	chr10:9732302-9732545	+	244	8	0	0	0	1	0	568.911	0	0	0	93.6939	0
TCONS_00027490	chr10:17768055-17768908	+	854	16	2	2	15	6	5	325.092	64.3738	56.0469	289.65	160.618	142.311
TCONS_00027569	chr10:22037665-22038173	+	509	11	1	0	1	2	4	374.989	54.0032	0	32.3984	89.8284	191.015
TCONS_00027605	chr10:25064440-25064798	+	359	6	0	0	4	0	0	290.002	0	0	183.741	0	0
TCONS_00027677	chr10:29191721-29192184	+	464	10	0	1	0	0	0	373.961	0	51.5777	0	0	0
TCONS_00027714	chr10:31362659-31362940	+	282	10	0	3	0	0	0	615.311	0	254.596	0	0	0
TCONS_00027834	chr10:32218499-32219007	+	509	10	4	3	4	2	5	340.899	216.013	141.053	129.593	89.8284	238.769
TCONS_00027835	chr10:32263779-32264199	+	421	11	0	0	0	0	0	453.372	0	0	0	0	0
TCONS_00027890	chr10:34028589-34029132	+	544	14	0	0	1	0	0	446.553	0	0	30.3139	0	0
TCONS_00028132	chr10:47909924-47910316	+	393	10	0	1	6	1	0	441.521	0	60.8958	251.767	58.1713	0
TCONS_00028407	chr10:56752575-56752992	+	418	10	0	0	0	0	0	415.114	0	0	0	0	0
TCONS_00028412	chr10:57997357-57997555	+	199	6	2	0	1	0	0	523.169	276.258	0	82.8682	0	0
TCONS_00028431	chr10:60866068-60866682	+	615	11	2	0	0	0	0	310.357	89.3907	0	0	0	0
TCONS_00028449	chr10:63123471-63123934	+	464	14	0	0	0	0	0	523.545	0	0	0	0	0
TCONS_00028570	chr10:67528421-67528971	+	551	20	2	0	2	2	3	629.828	99.7736	0	59.8576	82.9812	132.341
TCONS_00028571	chr10:67534766-67535020	+	255	12	0	0	0	0	0	816.554	0	0	0	0	0
TCONS_00028651	chr10:70708814-70709322	+	509	10	1	0	4	1	0	340.899	54.0032	0	129.593	44.9142	0
TCONS_00028710	chr10:72415969-72416917	+	949	10	0	0	7	0	2	182.843	0	0	121.639	0	51.2258
TCONS_00028853	chr10:76948755-76949012	+	258	10	1	5	9	2	0	672.549	106.541	463.799	575.259	177.22	0
TCONS_00028855	chr10:76951480-76951700	+	221	13	0	1	0	6	1	1020.69	0	108.29	0	620.669	109.985
TCONS_00029819	chr10:91183701-91184507	+	807	21	9	5	1	0	0	451.533	306.554	148.278	20.4347	0	0
TCONS_00029917	chr10:94831882-94832664	+	783	13	3	5	24	13	3	288.088	105.317	152.823	505.464	379.562	93.1289
TCONS_00029938	chr10:95677863-95678293	+	431	13	0	4	1	2	0	523.371	0	222.107	38.2616	106.085	0
TCONS_00030067	chr10:98750324-98751065	+	742	9	9	11	9	22	7	210.466	333.408	354.788	200.023	677.829	229.308
TCONS_00030159	chr10:101946693-101947179	+	487	13	6	6	13	12	6	463.189	338.657	294.851	440.205	563.318	299.466
TCONS_00030351	chr10:108005711-108005994	+	284	7	0	0	0	0	0	427.685	0	0	0	0	0
TCONS_00030365	chr10:111897525-111898161	+	637	12	3	1	5	10	1	326.878	129.455	37.5699	129.441	358.89	38.158
TCONS_00030382	chr10:112281603-112282590	+	988	18	4	1	2	8	2	316.125	111.286	24.2227	33.3821	185.112	49.2038
TCONS_00030523	chr10:115097390-115097881	+	492	10	0	0	3	0	3	352.678	0	0	100.553	0	148.211
TCONS_00030649	chr10:122495508-122495968	+	461	11	0	3	1	1	3	414.034	0	155.74	35.7717	49.5907	158.178
TCONS_00030710	chr10:124194864-124195738	+	875	10	11	5	9	2	9	198.306	345.559	136.754	169.619	52.2545	250.011
TCONS_00030740	chr10:124933403-124934512	+	1110	23	6	18	20	6	5	359.541	148.582	388.087	297.131	123.575	109.489
TCONS_00030746	chr10:124951845-124952548	+	704	18	2	2	7	12	7	443.653	78.0899	67.9887	163.971	389.682	241.685
TCONS_00030748	chr10:124971964-124972283	+	320	12	0	4	1	3	0	650.691	0	299.15	51.5336	214.325	0
TCONS_00030750	chr10:125008664-125009183	+	520	11	0	2	2	0	0	367.057	0	92.0463	63.426	0	0
TCONS_00030966	chr10:179000-179574	-	575	10	10	0	8	0	0	301.77	478.046	0	229.437	0	0
TCONS_00031008	chr10:2485881-2486112	-	232	13	0	0	0	0	0	972.298	0	0	0	0	0
TCONS_00031074	chr10:4804520-4804993	-	680	13	13	16	23	25	26	331.725	525.499	563.107	557.776	840.49	929.372
TCONS_00031176	chr10:8991987-8992537	-	551	10	0	0	0	0	0	314.914	0	0	0	0	0
TCONS_00031340	chr10:17174709-17175520	-	812	20	0	4	6	0	0	427.384	0	117.892	121.853	0	0
TCONS_00031406	chr10:22528441-22529143	-	703	13	0	1	3	0	0	320.872	0	34.0427	70.3731	0	0
TCONS_00031408	chr10:22535890-22536722	-	833	24	0	2	5	4	4	499.931	0	57.4599	98.9842	109.778	116.719
TCONS_00031423	chr10:25013078-25013578	-	501	11	4	6	4	16	12	380.977	219.462	286.611	131.663	730.102	582.195
TCONS_00031481	chr10:27243426-27244015	-	590	11	0	7	2	4	0	323.508	0	283.939	55.9009	154.992	0
TCONS_00031482	chr10:27246438-27247005	-	568	13	7	4	7	4	2	397.136	338.756	168.535	203.231	160.995	85.5868
TCONS_00031628	chr10:31556720-31557385	-	666	12	3	0	0	0	0	312.645	123.818	0	0	0	0
TCONS_00031646	chr10:32266517-32266823	-	307	9	1	0	0	0	0	508.684	89.5363	0	0	0	0
TCONS_00031765	chr10:36179593-36180104	-	512	10	2	0	0	4	0	338.902	107.374	0	0	178.604	0
TCONS_00032216	chr10:60724632-60724942	-	311	21	0	0	2	0	0	1171.66	0	0	106.05	0	0
TCONS_00032285	chr10:64917704-64918456	-	753	12	3	2	13	14	15	276.522	109.512	63.5645	284.701	425.045	484.196
TCONS_00032286	chr10:64919782-64921056	-	1275	44	23	22	30	40	50	598.806	495.855	412.945	388.018	717.218	953.202
TCONS_00032401	chr10:70028657-70029197	-	541	15	0	0	2	0	0	481.103	0	0	60.964	0	0
TCONS_00032466	chr10:71956003-71956255	-	253	10	0	2	4	0	0	685.841	0	189.186	260.724	0	0
TCONS_00032484	chr10:72429508-72430006	-	499	10	0	0	5	0	0	347.731	0	0	165.238	0	0
TCONS_00032585	chr10:75381590-75382116	-	527	15	0	0	1	0	0	493.883	0	0	31.2918	0	0
TCONS_00032652	chr10:78537245-78537538	-	294	11	0	0	0	0	0	649.216	0	0	0	0	0
TCONS_00032818	chr10:87008244-87008642	-	399	7	0	0	4	0	0	304.417	0	0	165.321	0	0
TCONS_00032828	chr10:88686192-88686794	-	603	18	3	5	12	6	3	517.963	136.754	198.441	328.174	227.476	120.929
TCONS_00032853	chr10:88976911-88977627	-	717	13	4	4	7	6	2	314.607	153.348	133.512	160.998	191.308	67.801
TCONS_00032896	chr10:90553706-90553933	-	228	9	6	0	0	0	0	684.938	723.359	0	0	0	0
TCONS_00032924	chr10:91628954-91629355	-	402	10	0	0	1	0	0	431.636	0	0	41.0218	0	0
TCONS_00033098	chr10:98274714-98275576	-	863	17	8	8	11	7	31	341.808	254.81	221.85	210.195	185.434	873.124
TCONS_00033375	chr10:104843579-104844150	-	572	15	9	8	6	1	5	455.029	432.498	334.714	172.98	39.9673	212.471
TCONS_00033431	chr10:108047987-108048279	-	293	10	0	0	0	0	0	592.211	0	0	0	0	0
TCONS_00033454	chr10:111620612-111621373	-	762	20	6	4	10	10	0	455.427	216.438	125.627	216.414	300.017	0
TCONS_00033578	chr10:116570597-116571130	-	534	14	4	4	5	1	3	454.915	205.9	179.266	154.408	42.8115	136.554
TCONS_00033643	chr10:119756299-119757559	-	1261	13	2	5	6	2	0	178.884	43.5966	94.8931	78.4652	36.259	0
TCONS_00033673	chr10:120058198-120058926	-	729	21	10	1	4	11	3	499.845	377.059	32.8286	90.4843	344.958	100.027
TCONS_00033706	chr10:121328775-121329127	-	353	10	0	4	4	3	0	491.552	0	271.185	186.864	194.289	0
TCONS_00033937	chr10:127575083-127575329	-	247	14	10	7	5	9	9	983.501	1112.86	678.236	333.821	833.004	885.668
TCONS_00033938	chr10:127575732-127576137	-	406	16	8	2	16	12	13	683.814	541.628	117.892	649.882	675.704	778.292
TCONS_00033939	chr10:127576464-127576880	-	417	13	2	10	6	6	3	540.943	131.835	573.91	237.277	328.94	174.868
TCONS_00034227	chr10:47923177-47923598	+	422	1	12	2	0	4	0	41.1179	781.639	113.422	0	216.695	0
TCONS_00034229	chr10:47942092-47942461	+	370	5	14	2	3	6	6	234.483	1040.07	129.362	133.709	370.724	394.162
TCONS_00034238	chr10:49652289-49652835	+	547	9	10	9	8	13	2	285.495	502.516	393.763	241.181	543.322	88.8726
TCONS_00034263	chr10:58703956-58704187	+	232	3	11	0	0	0	0	224.376	1303.29	0	0	0	0
TCONS_00034392	chr10:81595012-81595417	+	406	6	8	3	7	1	0	256.43	541.628	176.838	284.324	56.3087	0
TCONS_00034597	chr10:89198971-89199304	+	334	7	10	1	8	1	0	363.66	822.983	71.6528	394.988	68.4471	0
TCONS_00034667	chr10:99482869-99483378	+	510	9	13	2	8	9	5	306.208	700.665	93.8511	258.679	403.435	238.301
TCONS_00034686	chr10:102318001-102318467	+	467	5	10	4	8	1	0	185.779	588.6	204.985	282.497	48.9536	0
TCONS_00034724	chr10:112790417-112790991	+	575	8	10	5	12	9	0	241.416	478.046	208.105	344.155	357.829	0
TCONS_00034745	chr10:121218676-121219187	+	512	4	11	1	2	6	13	135.561	590.555	46.7423	64.4171	267.906	617.161
TCONS_00034749	chr10:121706706-121707541	+	836	16	15	6	10	2	8	332.091	493.199	171.761	197.258	54.6922	232.6
TCONS_00034752	chr10:122356068-122356708	+	641	3	11	6	4	0	7	81.2095	471.707	224.013	102.906	0	265.439
TCONS_00034754	chr10:122503482-122503809	+	328	0	10	2	1	0	0	0	838.038	145.927	50.2767	0	0
TCONS_00034769	chr10:124199795-124200673	+	879	5	12	3	5	8	8	98.7018	375.258	81.6793	93.8041	208.067	221.221
TCONS_00034770	chr10:124278157-124278636	+	480	0	10	2	8	0	0	0	572.659	99.7168	274.846	0	0
TCONS_00034800	chr10:174213-174654	-	442	1	10	2	0	3	0	39.2574	621.892	108.29	0	155.167	0
TCONS_00034817	chr10:4244174-4244555	-	382	0	9	7	0	4	1	0	647.614	438.545	0	239.386	63.63
TCONS_00034824	chr10:4608933-4609644	-	712	0	10	0	4	2	1	0	386.062	0	92.6447	64.2172	34.1386
TCONS_00034838	chr10:4789722-4790224	-	503	2	11	13	12	34	25	68.9931	601.121	618.522	393.418	1545.3	1208.08
TCONS_00034841	chr10:4806236-4807324	-	1089	5	35	27	33	53	38	79.6684	883.441	593.356	499.72	1112.63	848.166
TCONS_00034842	chr10:4808362-4809285	-	1395	31	23	20	47	43	54	385.595	453.201	343.112	555.603	704.686	940.903
TCONS_00034882	chr10:21581680-21582146	-	467	7	14	6	14	4	6	260.091	824.04	307.478	494.37	195.814	312.291
TCONS_00034998	chr10:64920840-64921388	-	549	28	25	7	27	14	24	884.972	1251.71	305.144	811.021	582.985	1062.59
TCONS_00035117	chr10:94520092-94520459	-	368	3	11	0	0	2	0	141.455	821.641	0	0	124.246	0
TCONS_00035158	chr10:104844413-104845324	-	912	14	15	13	8	7	4	266.365	452.099	341.136	144.656	175.471	106.608
TCONS_00035196	chr10:116579621-116580250	-	675	17	23	16	17	21	26	437.008	936.616	567.278	415.323	711.241	936.256
TCONS_00035251	chr10:133775782-133776224	-	443	0	9	1	10	0	8	0	558.439	54.0226	372.252	0	438.946
TCONS_00035258	chr10:135192037-135192328	-	292	2	10	0	0	0	8	118.848	941.357	0	0	0	665.936
